"model";"code";"marque";"deleted_at";"created_at";"updated_at";"famille_article_id"
"RESIST CARBON 1/4W 56KR";"106144";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 56R";"106145";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 6.2KR";"106146";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 6.8KR";"106147";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 680R";"106148";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 75R";"106149";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 8.2KR";"106150";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 820KR";"106151";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 82KR";"106152";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 82R";"106153";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1/4W 8KR";"106094";NULL;NULL;"2023-09-06 12:44:15";"2023-09-06 12:44:15";"106"
"RESIST CARBON 1/4W 9.1KR";"106154";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 0.47R";"106155";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 1.5KR";"106156";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 100KR";"106157";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 100R";"106158";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 10KR";"106159";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 10R";"106160";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 120KR";"106161";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 120R";"106162";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 12KR";"106163";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 150KR";"106164";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 15KR";"106165";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 15R";"106166";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 180R";"106167";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 1KR";"106168";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 1R";"106169";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 2.2KR";"106170";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 2.7KR";"106171";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 220KR";"106173";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 220R";"106172";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 22KR";"106174";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 22R";"106175";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 250KR";"106176";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 270R";"106177";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 27KR";"106179";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 27R";"106178";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 3.3R";"106180";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 3.9KR";"106181";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 330R";"106182";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 33R";"106183";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 360R";"106184";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 370KR";"106185";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 39KR";"106186";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 4.7KR";"106187";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 4.7R";"106188";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 400KR";"106189";NULL;NULL;"2023-09-06 12:44:16";"2023-09-06 12:44:16";"106"
"RESIST CARBON 1W 430R";"106190";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 43R";"106191";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 470KR";"106192";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 470R";"106193";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 47R";"106194";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 5.6KR";"106195";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 5.6R";"106196";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 510R";"106197";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 560KR";"106198";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 560R";"106199";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 56KR";"106200";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 6.2KR";"106201";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 620KR";"106202";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 680R";"106203";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 68KR";"106204";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 68R";"106205";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 750R";"106206";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 1W 910R";"106207";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 1.5KR";"106209";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 100KR";"106210";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 100R";"106211";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 10KR";"106212";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 10R";"106213";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 120R";"106214";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 150R";"106215";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 1KR";"106216";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 2.2R";"106217";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 2.7KR";"106218";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 220R";"106219";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 22KR";"106220";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 22R";"106221";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 27KR";"106222";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 3.3R";"106223";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 33KR";"106224";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 390R";"106225";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 4.7KR";"106226";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 4.7R";"106227";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 47R";"106228";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 560KR";"106208";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 680R";"106229";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 2W 68R";"106230";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 0.22R";"106233";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 1.2KR";"106234";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 1.5KR";"106235";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 100KR";"106236";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 120KR";"106237";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 150KR";"106238";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 150R";"106239";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 15R";"106240";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 180R";"106231";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 18R";"106241";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 1KR";"106242";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 2.2KR";"106243";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 220R";"106244";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 22KR";"106245";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 22R";"106246";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 3.3KR";"106247";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 330KR";"106248";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 330R";"106249";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 33KR";"106250";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 33R";"106251";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 39KR";"106252";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 39R";"106253";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 470KR";"106254";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 470R";"106232";NULL;NULL;"2023-09-06 12:44:17";"2023-09-06 12:44:17";"106"
"RESIST CARBON 3W 47KR";"106255";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 47R";"106256";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 560R";"106257";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 6.8KR";"106258";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 680KR";"106259";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 680R";"106260";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 68KR";"106261";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 68R";"106262";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 3W 82R";"106263";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 4W 4.7R";"106264";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 5W 0.22R";"106266";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 5W 1.22KR";"106265";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 5W 120KR";"106267";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 5W 150R";"106268";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 5W 15R";"106269";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 5W 180R";"106270";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 5W 1KR";"106271";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 5W 33KR";"106272";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CARBON 5W 68R";"106273";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"106"
"RESIST CHAUFTE 10W 0.22R";"128006";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 0.47R";"128007";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 100R";"128008";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 10R";"128009";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 120R";"128010";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 12R";"128011";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 150R";"128012";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 18R";"128013";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 1R";"128014";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 2.2R";"128015";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 2.7R";"128016";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 10W 22R";"128017";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 27R";"128018";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 3.3R";"128021";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 3.9R";"128020";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 33R";"128019";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 4.7R";"128023";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 4.9R";"128022";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 47R";"128024";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 5.6R";"128025";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 56R";"128026";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 6.8R";"128027";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 10W 68R";"128028";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 100R";"128029";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 120R";"128030";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 150R";"128031";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 18R";"128032";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 2.2R";"128033";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 20R";"128034";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 300R";"128035";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 33R";"128036";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 4.7R";"128037";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 5.6R";"128038";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 15W 6.8R";"128039";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 100R";"128042";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 10R";"128043";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 120R";"128044";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 150R";"128045";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 15R";"128046";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 18R";"128047";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 2.7R";"128040";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 20R";"128041";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 22R";"128048";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 300R";"128049";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 4.7R";"128050";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 56R";"128051";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 6.8R";"128052";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 20W 68R";"128053";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 25W 10R";"128054";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 25W 12R";"128055";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 25W 15R";"128056";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 25W 2.7R";"128057";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 25W 22R";"128058";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 25W 33R";"128059";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 25W 4.7R";"128060";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 25W 47R";"128062";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 25W 5.6R";"128061";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 30W 10KR";"128063";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 30W 10R";"128064";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 30W 15R";"128065";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 30W 22R";"128066";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 30W 33R";"128067";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 30W 4.7R";"128068";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 30W 47R";"128069";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 5W 0.22R";"128071";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 0.27R";"128072";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 0.39R";"128073";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 0.47R";"128074";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 0.5R";"128075";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 1.5KR";"128077";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 1.5R";"128076";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 1.8R";"128078";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 100KR";"128079";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 100R";"128080";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 10KR";"128081";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 120R";"128082";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 12R";"128083";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 150R";"128084";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 15R";"128085";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 18R";"128086";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 1KR";"128087";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 1R";"128088";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 2.2KR";"128089";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 2.2R";"128090";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 2.7R";"128070";NULL;NULL;"2023-09-06 12:44:19";"2023-09-06 12:44:19";"128"
"RESIST CHAUFTE 5W 200R";"128091";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 220R";"128092";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 22KR";"128093";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 22R";"128094";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 27R";"128095";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 2KR";"128096";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 3.3KR";"128097";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 3.3R";"128098";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
